date,value
1262304000000,101.19629196334392
1262390400000,101.38099137619825
1262476800000,101.38099137619825
1262563200000,101.40882740078644
1262649600000,101.88790434168224
1262736000000,100.68023118943611
1262822400000,99.31310929869078
1262908800000,99.70733159685881
1262995200000,99.25101011347611
1263081600000,99.25101011347611
1263168000000,99.3832765246756
1263254400000,100.620884678886
1263340800000,100.18817677147302
1263427200000,100.36738515040811
1263513600000,101.30443496887122
1263600000000,101.17160668717435
1263686400000,101.17160668717435
1263772800000,101.60233435000767
1263859200000,101.96762430884479
1263945600000,102.43639480234033
1264032000000,102.72696128203259
1264118400000,104.10595657251827
1264204800000,104.37518469349945
1264291200000,104.37518469349945
1264377600000,103.76067355676581
1264464000000,104.72638322362685
1264550400000,105.14254044801727
1264636800000,103.56834282177503
1264723200000,103.59407019827329
1264809600000,103.59800922033703
1264896000000,103.59800922033703
1264982400000,103.63793945076316
1265068800000,103.36515121499069
1265155200000,102.40514102180988
1265241600000,104.46724028224352
1265328000000,105.72263527160793
1265414400000,105.68122230160634
1265500800000,105.68122230160634
1265587200000,105.42156746054393
1265673600000,104.38551373381402
1265760000000,104.29060836931129
1265846400000,104.33374098088022
1265932800000,103.73621697688822
1266019200000,103.76742705963318
1266105600000,103.76742705963318
1266192000000,103.92466144196821
1266278400000,103.18897789205973
1266364800000,101.97965993281595
1266451200000,101.9353399151236
1266537600000,101.75640281887716
1266624000000,101.8795457953958
1266710400000,101.8795457953958
1266796800000,101.8505804924208
1266883200000,102.81382982137988
1266969600000,103.39459027544119
1267056000000,104.82740618682593
1267142400000,104.85535247262341
1267228800000,104.85292305657299
1267315200000,104.85292305657299
1267401600000,103.79149615018284
1267488000000,104.49289135753574
1267574400000,104.63787524047665
1267660800000,104.32359677010558
1267747200000,102.46050475790923
1267833600000,102.45981957785897
1267920000000,102.45981957785897
1268006400000,101.66601358326533
1268092800000,102.3880929982942
1268179200000,101.32205820159774
1268265600000,101.32306026410768
1268352000000,101.0245262747375
1268438400000,101.08006474657105
1268524800000,101.08006474657105
1268611200000,101.26059115862505
1268697600000,101.43589665502897
1268784000000,100.93721599653489
1268870400000,101.02595739364789
1268956800000,100.49376586984066
1269043200000,100.42953176534218
1269129600000,100.42953176534218
1269216000000,101.26364015230558
1269302400000,100.90407330818401
1269388800000,99.3757359331324
1269475200000,98.37498671555
1269561600000,98.306059711745
1269648000000,98.19761035353227
1269734400000,98.19761035353227
1269820800000,98.16364192985586
1269907200000,97.93957698034278
1269993600000,97.13195243905446
1270080000000,96.94117408976966
1270166400000,96.4079457575357
1270252800000,96.92102210509567
1270339200000,96.92102210509567
1270425600000,96.0785776769576
1270512000000,96.29841242919458
1270598400000,96.68088330786699
1270684800000,97.37374963173501
1270771200000,96.68237000779787
1270857600000,96.56813699195574
1270944000000,96.56813699195574
1271030400000,96.596591479915
1271116800000,97.05826313857284
1271203200000,96.50395105559912
1271289600000,96.773890967849
1271376000000,97.63687137052733
1271462400000,97.53169188351974
1271548800000,97.53169188351974
1271635200000,98.06921205123724
1271721600000,96.7120312909215
1271808000000,96.6781960832982
1271894400000,96.7299426864064
1271980800000,95.80360344897451
1272067200000,95.89190813430446
1272153600000,95.89190813430446
1272240000000,95.76176776545097
1272326400000,96.72314781455567
1272412800000,96.05963467423963
1272499200000,95.75980448549343
1272585600000,95.64108731770841
1272672000000,95.680580298282
1272758400000,95.680580298282
1272844800000,95.44261305860347
1272931200000,95.45747661457001
1273017600000,96.80537758127724
1273104000000,100.42204603399685
1273190400000,100.49067312030498
1273276800000,100.42161505382907
1273363200000,100.42161505382907
1273449600000,97.33176477917276
1273536000000,98.1591043973935
1273622400000,98.16417560069225
1273708800000,98.07513111902618
1273795200000,99.03342251164823
1273881600000,98.94688902023009
1273968000000,98.94688902023009
1274054400000,98.933094486739
1274140800000,98.80053341761906
1274227200000,100.58951039805653
1274313600000,102.12495829550402
1274400000000,103.24296975645571
1274486400000,103.5944978157908
1274572800000,103.5944978157908
1274659200000,102.47270468325627
1274745600000,104.01404037643647
1274832000000,102.84634265629845
1274918400000,101.72628791111761
1275004800000,100.73832333128746
1275091200000,100.3340956507273
1275177600000,100.3340956507273
1275264000000,100.18722092342558
1275350400000,101.65086544793786
1275436800000,100.31826436802439
1275523200000,99.48539096297822
1275609600000,100.16869006362188
1275696000000,100.40301450847363
1275782400000,100.40301450847363
1275868800000,101.47461463170725
1275955200000,101.44840041017848
1276041600000,101.23822426280803
1276128000000,101.13237089836998
1276214400000,100.3855735438858
1276300800000,100.62263516445536
1276387200000,100.62263516445536
1276473600000,99.42972627621529
1276560000000,100.60083315416216
1276646400000,100.34595127391572
1276732800000,100.09241324493492
1276819200000,100.7869982860615
1276905600000,100.62089526297613
1276992000000,100.62089526297613
1277078400000,99.07438461409332
1277164800000,99.63697106472954
1277251200000,100.66476790482437
1277337600000,101.17042776373337
1277424000000,101.57864632920847
1277510400000,101.65023054810077
1277596800000,101.65023054810077
1277683200000,101.02785474388355
1277769600000,102.37684613721707
1277856000000,102.48102206310557
1277942400000,103.33864423646894
1278028800000,103.46901554187133
1278115200000,102.86319181779255
1278201600000,103.50904224287198
1278288000000,103.35758448627092
1278374400000,103.53656309709436
1278460800000,103.9251737855666
1278547200000,102.51423382552728
1278633600000,102.04536506395561
1278720000000,101.94342620448106
1278806400000,101.94342620448106
1278892800000,102.0903728249163
1278979200000,102.36384327030657
1279065600000,102.13605074020052
1279152000000,102.9250391141672
1279238400000,104.65810784631616
1279324800000,104.73326577530199
1279411200000,104.73326577530199
1279497600000,104.35598755027073
1279584000000,104.26866287228597
1279670400000,104.13431502773743
1279756800000,104.04569272787316
1279843200000,103.53600985028221
1279929600000,103.37188013213891
1280016000000,103.37188013213891
1280102400000,103.79842771597775
1280188800000,102.8262726817151
1280275200000,102.78991939100841
1280361600000,103.09351887329017
1280448000000,103.39144332303196
1280534400000,103.33913995465865
1280620800000,103.33913995465865
1280707200000,103.3032224961713
1280793600000,104.07728857701463
1280880000000,104.09427696445007
1280966400000,103.9026958757389
1281052800000,104.56887113686525
1281139200000,104.57127883671704
1281225600000,104.57127883671704
1281312000000,104.12257756237835
1281398400000,104.3246890961484
1281484800000,105.54213111596799
1281571200000,105.11884427431043
1281657600000,104.41993963896438
1281744000000,104.593524522549
1281830400000,104.593524522549
1281916800000,105.30100218443813
1282003200000,104.82962991302998
1282089600000,104.91765668523247
1282176000000,105.14214393939136
1282262400000,104.96183235179373
1282348800000,105.1573644364683
1282435200000,105.1573644364683
1282521600000,105.49789410223588
1282608000000,106.81690620728598
1282694400000,106.28738583772665
1282780800000,106.40981861504189
1282867200000,106.27273918226918
1282953600000,106.22289337351322
1283040000000,106.22289337351322
1283126400000,106.50877588034444
1283212800000,107.3328953741417
1283299200000,106.72981389385022
1283385600000,107.00870912820216
1283472000000,106.42141394502566
1283558400000,106.26078149059478
1283644800000,106.26078149059478
1283731200000,106.54936359824995
1283817600000,107.5970205118115
1283904000000,107.30043345221688
1283990400000,107.03928752246861
1284076800000,106.35408057133044
1284163200000,106.36012163615392
1284249600000,106.36012163615392
1284336000000,106.82492088891473
1284422400000,107.70321915652686
1284508800000,104.71325196194468
1284595200000,104.46171437223013
1284681600000,104.68784803601278
1284768000000,104.76141246482501
1284854400000,104.76141246482501
1284940800000,104.58112780191477
1285027200000,104.99228456991949
1285113600000,105.78264140062214
1285200000000,106.12270703384189
1285286400000,106.13176194448474
1285372800000,106.07102509610147
1285459200000,106.07102509610147
1285545600000,106.1875114774632
1285632000000,106.5960660363593
1285718400000,106.73182838256558
1285804800000,106.93528360863291
1285891200000,107.07977966505867
1285977600000,107.1743467036792
1286064000000,107.1743467036792
1286150400000,107.22116690508585
1286236800000,107.31433765767248
1286323200000,107.60331341746854
1286409600000,108.36480900859432
1286496000000,108.79793798160303
1286582400000,108.74600294048516
1286668800000,108.74600294048516
1286755200000,108.82068477856217
1286841600000,109.17962318849398
1286928000000,109.13587606541806
1287014400000,109.657119186702
1287100800000,109.51548435815918
1287187200000,109.63307977608068
1287273600000,109.63307977608068
1287360000000,110.00657331992265
1287446400000,109.4880549287839
1287532800000,110.08774531903826
1287619200000,110.01311984576037
1287705600000,109.85326990645622
1287792000000,109.79261202093124
1287878400000,109.79261202093124
1287964800000,110.35592185189736
1288051200000,109.69126479558221
1288137600000,109.44159871785135
1288224000000,110.1816515204719
1288310400000,110.91552040438111
1288396800000,110.91145826336242
1288483200000,110.91145826336242
1288569600000,110.81218360796447
1288656000000,110.56350870421596
1288742400000,109.8676537276871
1288828800000,110.00094713836131
1288915200000,109.61691796401351
1289001600000,109.73788446042458
1289088000000,109.73788446042458
1289174400000,109.853053425094
1289260800000,109.74859671036134
1289347200000,108.04723901414867
1289433600000,108.20068405160058
1289520000000,108.409270939213
1289606400000,108.42598324320792
1289692800000,108.42598324320792
1289779200000,107.98249098204222
1289865600000,107.73123383334503
1289952000000,108.11136886965734
1290038400000,107.09470054416151
1290124800000,107.27147728381313
1290211200000,107.137194309366
1290297600000,107.137194309366
1290384000000,107.08937278354114
1290470400000,108.1509870504796
1290556800000,107.30680950995261
1290643200000,107.16412179186491
1290729600000,107.28902383052437
1290816000000,107.29516128352408
1290902400000,107.29516128352408
1290988800000,107.08753644539605
1291075200000,108.00117839251679
1291161600000,107.07244718760873
1291248000000,107.33625937382169
1291334400000,108.4212525953563
1291420800000,108.35315521966487
1291507200000,108.35315521966487
1291593600000,109.02350054855337
1291680000000,108.41196781252957
1291766400000,107.24823132307868
1291852800000,107.53026786943832
1291939200000,107.60786267992398
1292025600000,107.58078779204651
1292112000000,107.58078779204651
1292198400000,107.68938190113873
1292284800000,108.01546692116128
1292371200000,107.38432837739272
1292457600000,107.63777759260263
1292544000000,107.47969960488071
1292630400000,107.4564124029839
1292716800000,107.4564124029839
1292803200000,107.86450628053244
1292889600000,107.92592809460506
1292976000000,108.0686661040357
1293062400000,108.76377371683456
1293148800000,108.91667370968312
1293235200000,108.76734636573133
1293321600000,108.76734636573133
1293408000000,108.93671589595365
1293494400000,109.66363674381059
1293580800000,109.90323495074563
1293667200000,110.25702273234427
1293753600000,110.69918668910114
