date,value
1451606400000,114.71215038604618
1451692800000,114.68529803063859
1451779200000,115.00866549482274
1451865600000,116.49275685617454
1451952000000,116.6273194609615
1452038400000,117.28224901538296
1452124800000,118.15187399603718
1452211200000,118.46532399333773
1452297600000,118.50825436557601
1452384000000,119.03606741763284
1452470400000,117.81755731788992
1452556800000,118.05530762665906
1452643200000,117.83433175008264
1452729600000,117.5118549303942
1452816000000,118.65440712928294
1452902400000,119.11893300731485
1452988800000,119.41368843938203
1453075200000,118.50910276936612
1453161600000,118.03545855800951
1453248000000,118.84583016987047
1453334400000,118.04858380170622
1453420800000,116.99003753741863
1453507200000,116.53941875486004
1453593600000,116.36571649550511
1453680000000,116.90000802286691
1453766400000,116.77484780596829
1453852800000,117.03558833880743
1453939200000,116.6992053185952
1454025600000,114.15611310826152
1454112000000,113.78061291413297
1454198400000,113.63573253062333
1454284800000,113.24471904152473
1454371200000,114.39634429743477
1454457600000,115.70724037966004
1454544000000,116.48717872226176
1454630400000,116.48255930741556
1454716800000,116.56549872103064
1454803200000,116.45218107435777
1454889600000,117.7290004522528
1454976000000,117.95957032018265
1455062400000,118.71283419648707
1455148800000,119.53256300469566
1455235200000,119.16547276120063
1455321600000,119.1942148974389
1455408000000,118.96597998431977
1455494400000,117.56473119846481
1455580800000,117.70447565641535
1455667200000,117.99890634226765
1455753600000,119.02729911826188
1455840000000,119.61618206970303
1455926400000,119.86878682628925
1456012800000,119.82967235461541
1456099200000,119.01007291122195
1456185600000,119.65457448666452
1456272000000,119.54519002905856
1456358400000,119.11048543582679
1456444800000,117.97908978548777
1456531200000,117.74159305803856
1456617600000,117.83175412691568
1456704000000,118.51765072203
1456790400000,117.03719444410297
1456876800000,117.35105397378926
1456963200000,116.32334752605863
1457049600000,115.32865619731854
1457136000000,115.05656764472695
1457222400000,114.90895638168803
1457308800000,115.26993528019783
1457395200000,116.56581069501561
1457481600000,115.85168257959924
1457568000000,116.07005391636366
1457654400000,114.60360953344272
1457740800000,114.36999922673597
1457827200000,114.3996538130923
1457913600000,114.51986841810337
1458000000000,115.9161568607721
1458086400000,116.50127956195551
1458172800000,117.05903942391373
1458259200000,117.39895433549418
1458345600000,117.50690483876753
1458432000000,117.52829016064817
1458518400000,117.43382002705393
1458604800000,117.35970019907089
1458691200000,117.41377969856657
1458777600000,117.53222165725998
1458864000000,117.3601996076419
1458950400000,117.28316015081944
1459036800000,117.06421360027116
1459123200000,117.44224404976116
1459209600000,118.10046397902559
1459296000000,117.93999584562043
1459382400000,117.56964818694156
1459468800000,117.9693482519899
1459555200000,117.78355706849386
1459641600000,117.63342292487289
1459728000000,118.06964393123322
1459814400000,119.48978481517537
1459900800000,120.18741640201246
1459987200000,121.45246102250091
1460073600000,121.4439256584376
1460160000000,121.40572717357144
1460246400000,121.31378300874255
1460332800000,121.51066371129843
1460419200000,120.7914300527495
1460505600000,120.54586020367108
1460592000000,120.46103930071081
1460678400000,121.14509727558554
1460764800000,121.12168073874265
1460851200000,121.5657508289779
1460937600000,120.85077473321206
1461024000000,120.3846552247275
1461110400000,119.88889910415035
1461196800000,120.29400705887515
1461283200000,118.44969529851248
1461369600000,118.32109676298361
1461456000000,118.25762692535784
1461542400000,118.63973778999872
1461628800000,118.63370797840966
1461715200000,118.48717021331971
1461801600000,121.28558546998619
1461888000000,123.27361389608164
1461974400000,123.75932024722414
1462060800000,123.7189245672897
1462147200000,123.38769403122544
1462233600000,123.6667057860676
1462320000000,124.35611886527032
1462406400000,124.27861100617702
1462492800000,124.60496195318778
1462579200000,124.66726063703403
1462665600000,124.57965961269811
1462752000000,123.49690296130342
1462838400000,121.99587180694061
1462924800000,122.4231900279512
1463011200000,121.97438591137139
1463097600000,122.55430582034728
1463184000000,122.59832790351267
1463270400000,122.75885635128091
1463356800000,122.2996289588937
1463443200000,122.19966715510482
1463529600000,122.2687547293914
1463616000000,123.45584792446034
1463702400000,123.45495137246
1463788800000,123.61128638209517
1463875200000,123.5605350458236
1463961600000,124.24158953418802
1464048000000,123.9227719163228
1464134400000,123.84307626339525
1464220800000,123.81504034615728
1464307200000,123.30609299473129
1464393600000,123.30307186165533
1464480000000,122.9914921016173
1464566400000,122.97837112649833
1464652800000,123.17582103172812
1464739200000,124.24804392336944
1464825600000,125.07388885221191
1464912000000,126.58081992269868
1464998400000,126.50110455529749
1465084800000,126.40935477753153
1465171200000,124.65594061324636
1465257600000,123.90826912246284
1465344000000,123.79425193060875
1465430400000,123.96903394477921
1465516800000,124.42556530174309
1465603200000,124.4686861780652
1465689600000,124.7913957194371
1465776000000,125.3703043122669
1465862400000,126.08163519682614
1465948800000,126.01365729757704
1466035200000,127.71265869196571
1466121600000,128.06453304698306
1466208000000,128.05106667447248
1466294400000,127.51411332477275
1466380800000,127.68461039119865
1466467200000,126.71355266552638
1466553600000,126.81778508629424
1466640000000,124.82647803900987
1466726400000,130.1359528750173
1466812800000,131.33188075004352
1466899200000,131.1185753319249
1466985600000,131.07794088759763
1467072000000,129.2842903927424
1467158400000,128.3013768618836
1467244800000,127.98304764889004
1467331200000,128.10345824502983
1467417600000,127.99049399520473
1467504000000,127.91477292038077
1467590400000,128.0201352552588
1467676800000,128.90115050538273
1467763200000,129.870865487986
1467849600000,130.36711657853976
1467936000000,130.76582153951335
1468022400000,130.71381338530608
1468108800000,130.43745977769478
1468195200000,128.2429927591933
1468281600000,125.89022739334318
1468368000000,125.7992069408049
1468454400000,124.49799961912561
1468540800000,124.68335664362333
1468627200000,124.6755304000678
1468713600000,124.2214002276284
1468800000000,123.58300512421599
1468886400000,123.36484824126853
1468972800000,122.39233680819316
1469059200000,123.70360579483017
1469145600000,123.41817063222938
1469232000000,123.5761241755185
1469318400000,123.40704553244544
1469404800000,124.1263545018661
1469491200000,125.12953753553268
1469577600000,125.09470165646997
1469664000000,124.95043918506771
1469750400000,127.69018012987127
1469836800000,127.99085653999165
1469923200000,127.99915797428163
1470009600000,127.91150800850018
1470096000000,129.11295506088138
1470182400000,129.18673580347746
1470268800000,129.80416351474454
1470355200000,129.01050330120606
1470441600000,128.95392433666066
1470528000000,128.54923426856337
1470614400000,128.39207938541585
1470700800000,128.68910846763126
1470787200000,129.29758440691114
1470873600000,128.78250347400345
1470960000000,129.509233119779
1471046400000,129.43000515058557
1471132800000,129.44111549905648
1471219200000,129.44064627253144
1471305600000,130.2880942609696
1471392000000,131.1652757594623
1471478400000,130.96751655278206
1471564800000,131.14768279853234
1471651200000,131.2777471208854
1471737600000,131.012366840747
1471824000000,131.55881003669262
1471910400000,131.73655976664762
1471996800000,131.79687977372825
1472083200000,131.755731721511
1472169600000,130.20047077626336
1472256000000,130.08201702218966
1472342400000,129.8751508841381
1472428800000,130.3057025216765
1472515200000,129.117695423599
1472601600000,128.6294179388354
1472688000000,128.5793251155803
1472774400000,127.6937984122795
1472860800000,127.50258514614501
1472947200000,126.75377777435864
1473033600000,127.22112055860897
1473120000000,128.615518508471
1473206400000,128.39097027130376
1473292800000,127.90680602239114
1473379200000,127.60558407026127
1473465600000,127.59239954989624
1473552000000,128.05719555190484
1473638400000,129.0738005579359
1473724800000,128.63070539419087
1473811200000,128.88782874649627
1473897600000,129.14707259127528
1473984000000,128.7008861368802
1474070400000,128.70423928467287
1474156800000,128.5889053197179
1474243200000,129.0898007364217
1474329600000,129.2875267304086
1474416000000,130.58179342830311
1474502400000,129.77387420148492
1474588800000,129.59094667696922
1474675200000,129.4894529436339
1474761600000,129.60948393661437
1474848000000,129.7793000565217
1474934400000,129.36767571315295
1475020800000,128.4410310104267
1475107200000,128.24102646155714
1475193600000,128.38896894802298
1475280000000,128.6588588230184
1475366400000,128.53541578008065
1475452800000,127.73393435276436
1475539200000,126.51167447981358
1475625600000,125.88432698501681
1475712000000,125.24504439016614
1475798400000,126.06045143096067
1475884800000,125.98015670863353
1475971200000,126.03424610437337
1476057600000,125.39234832124039
1476144000000,125.8087143933245
1476230400000,124.9303717834645
1476316800000,125.96808644637325
1476403200000,125.24844918694819
1476489600000,125.25299247592967
1476576000000,125.33854844703855
1476662400000,125.76618648625507
1476748800000,125.52827225311835
1476835200000,125.81426653923798
1476921600000,125.07712063432257
1477008000000,125.53447557087105
1477094400000,125.62211695190082
1477180800000,125.50643389071132
1477267200000,124.95390776023713
1477353600000,125.01793212905973
1477440000000,124.37327028337572
1477526400000,123.98471685343848
1477612800000,124.55660765589987
1477699200000,124.54006089800467
1477785600000,124.74265209468139
1477872000000,124.43707982034888
1477958400000,125.11342279207332
1478044800000,125.87494782632184
1478131200000,126.60865595590876
1478217600000,126.69747311524095
1478304000000,126.83068415487611
1478390400000,125.8478064146606
1478476800000,125.4952654633004
1478563200000,124.56255680919267
1478649600000,124.0984807694311
1478736000000,124.37782750821545
1478822400000,124.95166298116452
1478908800000,125.00597787202759
1478995200000,124.72750519717438
1479081600000,123.63589362518276
1479168000000,122.9050279329609
1479254400000,122.94889373234318
1479340800000,121.58185798579258
1479427200000,121.30612693106721
1479513600000,121.06132619902958
1479600000000,120.75434537303995
1479686400000,120.96004981610025
1479772800000,121.06291548518813
1479859200000,119.94428714949755
1479945600000,119.91470547259961
1480032000000,119.57454396317404
1480118400000,119.35053864378933
1480204800000,119.67327187593787
1480291200000,120.7246312187723
1480377600000,120.45627183340147
1480464000000,118.72522842644042
1480550400000,119.13128370979891
1480636800000,119.03792052779707
1480723200000,118.97049392694727
1480809600000,119.07349177732402
1480896000000,118.15854267058135
1480982400000,117.71286387616264
1481068800000,117.27374238796163
1481155200000,116.5831371812871
1481241600000,115.79087863423847
1481328000000,115.6590884917493
1481414400000,115.46531877061334
1481500800000,115.97951443619772
1481587200000,115.58845179596423
1481673600000,113.85939910211744
1481760000000,113.53076483668931
1481846400000,113.65201208122147
1481932800000,113.61450193132048
1482019200000,113.72119607327176
1482105600000,114.39599489819899
1482192000000,113.88881816252918
1482278400000,114.34749647799009
1482364800000,114.46596158426864
1482451200000,114.634246831181
1482537600000,114.62349919881356
1482624000000,114.60315972059443
1482710400000,114.82501797549307
1482796800000,114.39074452846728
1482883200000,114.83963399206363
1482969600000,115.77337484955514
1483056000000,115.23737904738957
1483142400000,114.66935112999542
