,date,value
152,1401667200000,114.76018853335448
153,1401753600000,115.22953608788208
154,1401840000000,115.61440443032488
155,1401926400000,115.69968213152316
156,1402012800000,115.46136447850456
157,1402099200000,115.40566028510614
158,1402185600000,115.54954923331636
159,1402272000000,115.1325403863316
160,1402358400000,115.49837282568984
161,1402444800000,115.7614185100315
162,1402531200000,115.88636055564396
163,1402617600000,115.78796199266948
164,1402704000000,115.74859382872134
165,1402790400000,115.73202768138955
166,1402876800000,115.95717400331564
167,1402963200000,116.22346103897377
168,1403049600000,117.28867933022924
169,1403136000000,117.25682257189618
170,1403222400000,117.29986174053836
171,1403308800000,117.32123508590232
172,1403395200000,117.26302420365946
173,1403481600000,117.70267428772286
174,1403568000000,117.62923975019298
