,date,value
672,1446595200000,13578.1
673,1446681600000,13546.65
674,1446768000000,13592.633333
675,1446854400000,13592.833333
676,1446940800000,13694.716667
677,1447027200000,13731.916667
678,1447113600000,13642.95
679,1447200000000,13589.433333
680,1447286400000,13581.516667
681,1447372800000,13637.0
682,1447459200000,13656.833333
683,1447545600000,13698.233333
684,1447632000000,13693.5
685,1447718400000,13746.5
686,1447804800000,13795.583333
687,1447891200000,13772.25
688,1447977600000,13690.25
689,1448064000000,13646.533333
690,1448150400000,13653.0
691,1448236800000,13696.433333
692,1448323200000,13712.683333
693,1448409600000,13679.983333
694,1448496000000,13726.55
695,1448582400000,13744.316667
696,1448668800000,13772.433333
697,1448755200000,13778.583333
698,1448841600000,13825.75
699,1448928000000,13776.383333
700,1449014400000,13787.8
701,1449100800000,13768.066667
702,1449187200000,13830.25
703,1449273600000,13833.416667
704,1449360000000,13827.1
705,1449446400000,13822.866667
706,1449532800000,13929.05
707,1449619200000,13952.833333
708,1449705600000,13958.45
709,1449792000000,13957.7
710,1449878400000,13987.116667
711,1449964800000,13952.166667
712,1450051200000,14036.25
713,1450137600000,14060.2
714,1450224000000,14018.433333
715,1450310400000,14006.75
716,1450396800000,13949.483333
717,1450483200000,13923.183333
718,1450569600000,13906.933333
719,1450656000000,13807.166667
720,1450742400000,13690.083333
721,1450828800000,13656.933333
722,1450915200000,13636.7
723,1451001600000,13626.6
724,1451088000000,13617.333333
725,1451174400000,13630.5
726,1451260800000,13633.933333
727,1451347200000,13678.55
728,1451433600000,13781.233333
729,1451520000000,13808.383333
730,1451606400000,13808.383333
731,1451692800000,13819.383333
732,1451779200000,13831.666667
733,1451865600000,13922.666667
734,1451952000000,13896.483333
735,1452038400000,13912.583333
736,1452124800000,13923.666667
737,1452211200000,13912.283333
738,1452297600000,13919.15
739,1452384000000,13912.566667
740,1452470400000,13862.366667
741,1452556800000,13888.333333
742,1452643200000,13865.483333
743,1452729600000,13881.616667
744,1452816000000,13899.533333
745,1452902400000,13947.183333
