1325376000000, 117.5000269961579
1325462400000, 118.03882964152332
1325548800000, 120.02648600158675
1325635200000, 119.12467141980123
1325721600000, 119.07588852869407
1325808000000, 118.10617552426972
1325894400000, 118.09391126792828
1325980800000, 118.09391126792828
1326067200000, 119.00267676450856
1326153600000, 119.11151191185522
1326240000000, 119.15876250016304
1326326400000, 119.35789968665178
1326412800000, 118.9204223818869
1326499200000, 118.6640825720082
1326585600000, 118.6640825720082
1326672000000, 119.6105067604388
1326758400000, 118.45882872725487
1326844800000, 117.76800494595801
1326931200000, 116.56041130107755
1327017600000, 116.1270686320701
1327104000000, 116.04998636662101
1327190400000, 116.04998636662101
1327276800000, 116.2580934031976
1327363200000, 115.90231721594746
1327449600000, 114.3492758788618
1327536000000, 115.63030100042917
1327622400000, 116.93976113982355
1327708800000, 116.86712617533436
1327795200000, 116.86712617533436
1327881600000, 118.04325351273165
1327968000000, 117.72121695805279
1328054400000, 117.91845019238103
1328140800000, 117.55942752667832
1328227200000, 117.3657066425474
1328313600000, 117.38497196010114
1328400000000, 117.38497196010114
1328486400000, 117.29274362988731
1328572800000, 116.89539259809841
1328659200000, 115.61142156909696
1328745600000, 115.3980949076944
1328832000000, 115.75873292330775
1328918400000, 115.73807251637969
1329004800000, 115.73807251637969
1329091200000, 116.07511069982036
1329177600000, 114.9804007519855
1329264000000, 114.83515620631476
1329350400000, 114.428042985743
1329436800000, 113.74635268122059
1329523200000, 113.63936767018922
1329609600000, 113.63936767018922
1329696000000, 113.09417590509119
1329782400000, 112.94776862862092
1329868800000, 112.80911749360854
1329955200000, 113.03038477191072
1330041600000, 112.95346479048881
1330128000000, 112.64302847330771
1330214400000, 112.64302847330771
1330300800000, 113.21909131468611
1330387200000, 112.09024036563495
1330473600000, 112.05270188070571
1330560000000, 112.10854108713072
1330646400000, 111.37365384798429
1330732800000, 111.31107401874414
1330819200000, 111.31107401874414
1330905600000, 112.12107393417276
1330992000000, 113.53173237506893
1331078400000, 113.1504010379894
1331164800000, 111.96340637738545
1331251200000, 111.0460906517031
1331337600000, 111.17550294358038
1331424000000, 111.17550294358038
1331510400000, 111.3907183394442
1331596800000, 110.75423429135695
1331683200000, 109.55445906704395
1331769600000, 109.9851470131851
1331856000000, 109.46489823650553
1331942400000, 109.26112961939681
1332028800000, 109.26112961939681
1332115200000, 109.44769869267482
1332201600000, 109.42276362946859
1332288000000, 109.40912103686519
1332374400000, 110.77617651805723
1332460800000, 111.22633863214944
1332547200000, 111.33936652490148
1332633600000, 111.33936652490148
1332720000000, 110.86080661115182
1332806400000, 110.35024077941294
1332892800000, 110.66812033251695
1332979200000, 111.15517402893997
1333065600000, 111.11829689855186
1333152000000, 110.57883621755869
1333238400000, 110.57883621755869
1333324800000, 111.08787366854419
1333411200000, 110.93988815151137
1333497600000, 110.9379836486249
1333584000000, 111.2728380848721
1333670400000, 111.79013107557445
1333756800000, 111.59131856261568
1333843200000, 111.76899097621401
1333929600000, 112.09295979199047
1334016000000, 113.13039459545439
1334102400000, 113.18625286946667
1334188800000, 113.25558232206886
1334275200000, 112.89406862508486
1334361600000, 113.03232888498054
1334448000000, 112.90014858897179
1334534400000, 113.86515161040774
1334620800000, 113.60007075379802
1334707200000, 112.85681725883587
1334793600000, 112.48992910406659
1334880000000, 112.47573869764099
1334966400000, 112.49444671609827
1335052800000, 112.49444671609827
1335139200000, 113.22319857210448
1335225600000, 113.15874772520237
1335312000000, 113.14656106886554
1335398400000, 113.52577238115023
1335484800000, 114.10593920231551
1335571200000, 114.13995086167978
1335657600000, 114.13995086167978
1335744000000, 114.9657367942877
1335830400000, 114.67331066498184
1335916800000, 114.80948330377896
1336003200000, 115.10681391787661
1336089600000, 115.32257294683671
1336176000000, 115.28163548130831
1336262400000, 115.28163548130831
1336348800000, 115.17207846120382
1336435200000, 115.36414850771828
1336521600000, 116.01068864702135
1336608000000, 115.4934696355143
1336694400000, 115.08013889356617
1336780800000, 115.13372692131539
1336867200000, 115.13372692131539
1336953600000, 115.81355734928411
1337040000000, 115.79879779243767
1337126400000, 115.01427865724304
1337212800000, 116.0610818904057
1337299200000, 118.02946529431145
1337385600000, 117.79341708061258
1337472000000, 117.79341708061258
1337558400000, 117.40002404018823
1337644800000, 116.29139011575664
1337731200000, 117.05067932113397
1337817600000, 118.67777263834665
1337904000000, 118.87009924918566
1337990400000, 118.11859196276096
1338076800000, 118.15940637548
1338163200000, 118.64258301636274
1338249600000, 119.32662788398144
1338336000000, 121.17265107645088
1338422400000, 121.52530385096938
1338508800000, 121.35868970394908
1338595200000, 121.05925747672488
1338681600000, 120.93530963396965
1338768000000, 120.6013416778193
1338854400000, 120.09923654234765
1338940800000, 118.67946871475387
1339027200000, 118.2657422080443
1339113600000, 118.94676558151312
1339200000000, 118.58355674589144
1339286400000, 118.63958319059296
1339372800000, 118.79818268395854
1339459200000, 118.47639179787728
1339545600000, 118.72301317645828
1339632000000, 118.9643631549546
1339718400000, 119.57816384295704
1339804800000, 119.43963875923214
1339891200000, 119.28312070303762
1339977600000, 119.07334132219826
1340064000000, 119.312712898871
1340150400000, 119.02996315680666
1340236800000, 117.98343171826517
1340323200000, 117.62745017092301
1340409600000, 117.73652573187474
1340496000000, 117.73652573187474
1340582400000, 118.89247490936866
1340668800000, 119.3237951797747
1340755200000, 118.77120105292713
1340841600000, 119.21790021697844
1340928000000, 118.1904354878771
1341014400000, 118.13698177109033
1341100800000, 118.04992678270533
1341187200000, 117.90661644591101
1341273600000, 117.5551231842314
1341360000000, 117.16420924290766
