date,value
1388534400000,12172.1
1388620800000,12157.7
1388707200000,12150.5
1388793600000,12155.4
1388880000000,12150.5
1388966400000,12154.166667
1389052800000,12210.366667
1389139200000,12195.4
1389225600000,12151
1389312000000,12125.816667
1389398400000,12092.183333
1389484800000,12047.433333
1389571200000,11973.433333
1389657600000,11997.316667
1389744000000,11996.783333
1389830400000,12031.1
1389916800000,12026.233333
1390003200000,12021.516667
1390089600000,12014.466667
1390176000000,12104.333333
1390262400000,12058.633333
1390348800000,12093.533333
1390435200000,12118.816667
1390521600000,12138.816667
1390608000000,12158.283333
1390694400000,12163.183333
1390780800000,12199.166667
1390867200000,12189.233333
1390953600000,12158.1
1391040000000,12178.966667
1391126400000,12196.166667
1391212800000,12196.166667
1391299200000,12196.166667
1391385600000,12215.166667
1391472000000,12169.85
1391558400000,12149.916667
1391644800000,12135.9
1391731200000,12103.8
1391817600000,12101.4
1391904000000,12111
1391990400000,12119.5
1392076800000,12104.083333
1392163200000,12056.866667
1392249600000,11962.733333
1392336000000,11848.883333
1392422400000,11783.966667
1392508800000,11783.966667
1392595200000,11795
1392681600000,11771.966667
1392768000000,11773.6
1392854400000,11804.033333
1392940800000,11762.216667
1393027200000,11747.5
1393113600000,11724.283333
1393200000000,11660.95
1393286400000,11650.383333
1393372800000,11637.55
1393459200000,11668.466667
1393545600000,11619.916667
1393632000000,11610.266667
1393718400000,11599.7
1393804800000,11587.433333
1393891200000,11612.816667
1393977600000,11589.15
1394064000000,11508.533333
1394150400000,11448.116667
1394236800000,11435.016667
1394323200000,11440.333333
1394409600000,11381.333333
1394496000000,11403.516667
1394582400000,11437.683333
1394668800000,11420.35
1394755200000,11371.266667
1394841600000,11360.466667
1394928000000,11339.033333
1395014400000,11312.766667
1395100800000,11310.166667
1395187200000,11324.65
1395273600000,11419.25
1395360000000,11445.566667
1395446400000,11433.85
1395532800000,11427.333333
1395619200000,11390.166667
1395705600000,11403.45
1395792000000,11416.85
1395878400000,11435.166667
1395964800000,11384.95
1396051200000,11367.616667
1396137600000,11376.65
1396224000000,11344.5
1396310400000,11305.066667
1396396800000,11292.233333
1396483200000,11319.433333
1396569600000,11321.516667
1396656000000,11319.366667
1396742400000,11319.366667
1396828800000,11313.333333
1396915200000,11297.4
1397001600000,11291.233333
1397088000000,11333.066667
1397174400000,11408.283333
1397260800000,11414.783333
1397347200000,11410.433333
1397433600000,11430.166667
1397520000000,11432.55
1397606400000,11439.4
1397692800000,11426.966667
1397779200000,11436.95
1397865600000,11430.666667
1397952000000,11432.85
1398038400000,11448.683333
1398124800000,11494.333333
1398211200000,11589.166667
1398297600000,11618.55
1398384000000,11590.816667
1398470400000,11571.033333
1398556800000,11578.666667
1398643200000,11576
1398729600000,11559.866667
1398816000000,11566.133333
1398902400000,11557.55
1398988800000,11532.45
1399075200000,11526.116667
1399161600000,11521.7
1399248000000,11518.033333
1399334400000,11532.7
1399420800000,11553.2
1399507200000,11558.833333
1399593600000,11545.866667
1399680000000,11543.083333
1399766400000,11543.083333
1399852800000,11531.95
1399939200000,11530.533333
1400025600000,11472.516667
1400112000000,11458.966667
1400198400000,11399.833333
1400284800000,11395.5
1400371200000,11405.683333
1400457600000,11392.283333
1400544000000,11454.35
1400630400000,11487
1400716800000,11517.933333
1400803200000,11579.7
1400889600000,11590.916667
1400976000000,11570.7
1401062400000,11575.4
1401148800000,11579.866667
1401235200000,11616.666667
1401321600000,11642.883333
1401408000000,11665.15
1401494400000,11678.7
1401580800000,11686.033333
1401667200000,11735.583333
1401753600000,11803.883333
1401840000000,11867.483333
1401926400000,11856.116667
1402012800000,11834.616667
1402099200000,11825.283333
1402185600000,11850.6
1402272000000,11804.366667
1402358400000,11823.083333
1402444800000,11816.15
1402531200000,11797.95
1402617600000,11811.75
1402704000000,11806.75
1402790400000,11806.75
1402876800000,11812.916667
1402963200000,11866.95
1403049600000,11957.733333
1403136000000,11959
