date,value
1293840000000,8995.65093
1293926400000,8995.65093
1294012800000,8963.314159
1294099200000,8988.097143
1294185600000,8985.507325
1294272000000,9000.052213
1294358400000,9044.91887
1294444800000,9060.248973
1294531200000,9060.248973
1294617600000,9096.035829
1294704000000,9082.516452
1294790400000,9025.458087
1294876800000,9072.918597
1294963200000,9032.00889
1295049600000,9051.64232
1295136000000,9051.64232
1295222400000,9082.215688
1295308800000,9041.56115
1295395200000,9063.525829
1295481600000,9069.730338
1295568000000,9068.406239
1295654400000,9075.907219
1295740800000,9075.907219
1295827200000,9060.352191
1295913600000,9040.568614
1296000000000,9030.874009
1296086400000,9027.913834
1296172800000,9044.81154
1296259200000,9060.17742
1296345600000,9060.17742
1296432000000,9045.295581
1296518400000,9023.626243
1296604800000,9023.829029
1296691200000,9038.439903
1296777600000,8970.746806
1296864000000,8983.500801
1296950400000,8983.500801
1297036800000,8936.162228
1297123200000,8918.281437
1297209600000,8925.987624
1297296000000,8939.317183
1297382400000,8946.589362
1297468800000,8940.583338
1297555200000,8940.583338
1297641600000,8916.813582
1297728000000,8902.507368
1297814400000,8898.754592
1297900800000,8869.46352
1297987200000,8852.963266
1298073600000,8851.828051
1298160000000,8851.828051
1298246400000,8849.757711
1298332800000,8869.686179
1298419200000,8852.322768
1298505600000,8866.38091
1298592000000,8840.45037
1298678400000,8843.48612
1298764800000,8843.48612
1298851200000,8824.630984
1298937600000,8811.038592
1299024000000,8803.763435
1299110400000,8797.330798
1299196800000,8794.847078
1299283200000,8787.207949
1299369600000,8787.207949
1299456000000,8780.466384
1299542400000,8783.204038
1299628800000,8771.933098
1299715200000,8779.879
1299801600000,8778.432216
1299888000000,8776.264707
1299974400000,8776.264707
1300060800000,8764.623518
1300147200000,8812.818205
1300233600000,8794.089641
1300320000000,8779.807615
1300406400000,8771.464376
1300492800000,8771.619481
1300579200000,8771.619481
1300665600000,8730.239065
1300752000000,8708.977471
1300838400000,8706.234817
1300924800000,8701.047145
1301011200000,8711.298845
1301097600000,8706.083343
1301184000000,8706.083343
1301270400000,8711.778322
1301356800000,8709.481122
1301443200000,8725.767237
1301529600000,8702.428958
1301616000000,8699.761682
1301702400000,8698.391901
1301788800000,8698.391901
1301875200000,8674.912032
1301961600000,8647.114336
1302048000000,8643.868167
1302134400000,8678.407939
1302220800000,8641.430262
1302307200000,8634.516658
1302393600000,8634.516658
1302480000000,8644.932651
1302566400000,8663.336029
1302652800000,8647.803288
1302739200000,8690.825106
1302825600000,8672.32312
1302912000000,8680.099527
1302998400000,8680.099527
1303084800000,8680.114486
1303171200000,8688.356869
1303257600000,8642.251247
1303344000000,8626.905084
1303430400000,8624.833206
1303516800000,8624.833206
1303603200000,8624.833206
1303689600000,8624.833206
1303776000000,8640.576345
1303862400000,8624.254719
1303948800000,8592.746718
1304035200000,8560.835307
1304121600000,8556.226468
1304208000000,8556.226468
1304294400000,8543.391006
1304380800000,8551.256595
1304467200000,8550.738893
1304553600000,8601.198082
1304640000000,8570.610207
1304726400000,8562.743068
1304812800000,8562.743068
1304899200000,8556.329193
1304985600000,8552.292314
1305072000000,8528.907592
1305158400000,8584.563616
1305244800000,8571.984338
1305331200000,8588.219375
1305417600000,8588.219375
1305504000000,8605.474632
1305590400000,8568.911184
1305676800000,8558.105962
1305763200000,8551.620757
1305849600000,8546.020302
1305936000000,8546.349798
1306022400000,8546.349798
1306108800000,8598.094974
1306195200000,8563.292406
1306281600000,8601.195534
1306368000000,8593.044681
1306454400000,8563.965657
1306540800000,8558.313368
1306627200000,8558.313368
1306713600000,8547.060844
1306800000000,8543.936765
1306886400000,8543.297173
1306972800000,8543.780206
1307059200000,8530.786917
1307145600000,8536.194208
1307232000000,8536.194208
1307318400000,8507.009006
1307404800000,8502.586508
1307491200000,8502.582638
1307577600000,8528.626428
1307664000000,8527.19642
1307750400000,8533.800543
1307836800000,8533.800543
1307923200000,8548.024317
1308009600000,8539.28542
1308096000000,8548.344347
1308182400000,8610.911289
1308268800000,8584.04547
1308355200000,8571.69991
1308441600000,8571.69991
