date,value
1483228800000,13487.716667
1483315200000,13487.716667
1483401600000,13494.6
1483488000000,13450.333333
1483574400000,13386.066667
1483660800000,13333.983333
1483747200000,13348.316667
1483833600000,13357.733333
1483920000000,13354.566667
1484006400000,13319.9
1484092800000,13314.966667
1484179200000,13290.083333
1484265600000,13310.133333
1484352000000,13327.816667
1484438400000,13327.816667
1484524800000,13364.25
1484611200000,13339.2
1484697600000,13339.266667
1484784000000,13361.233333
1484870400000,13396.983333
1484956800000,13402.95
1485043200000,13403.616667
1485129600000,13373.283333
1485216000000,13341.65
1485302400000,13346.983333
1485388800000,13336.4
1485475200000,13358.85
1485561600000,13358.85
1485648000000,13358.183333
1485734400000,13349.016667
1485820800000,13352.066667
1485907200000,13352.066667
1485993600000,13355.833333
1486080000000,13347.016667
1486166400000,13341.066667
1486252800000,13357
1486339200000,13321.483333
1486425600000,13325.65
1486512000000,13313.65
1486598400000,13306.483333
1486684800000,13308.3
1486771200000,13311.25
1486857600000,13316.483333
1486944000000,13323.65
1487030400000,13326.65
1487116800000,13322.483333
1487203200000,13319.816667
1487289600000,13325.816667
1487376000000,13331.433333
1487462400000,13343.833333
1487548800000,13349.066667
1487635200000,13366.683333
1487721600000,13365.666667
1487808000000,13352.85
1487894400000,13333.233333
1487980800000,13333.4
1488067200000,13334.066667
1488153600000,13335.316667
1488240000000,13339.183333
1488326400000,13347.233333
1488412800000,13363.977483
1488499200000,13380.14415
1488585600000,13380.14415
1488672000000,13361.652083
1488758400000,13340.152083
1488844800000,13345.244683
1488931200000,13348.044933
1489017600000,13387.186467
1489104000000,13382.4511
1489190400000,13376.477483
1489276800000,13371.186467
1489363200000,13357.0198
1489449600000,13365.853133
1489536000000,13363.494667
1489622400000,13349.853133
1489708800000,13336.485417
1489795200000,13339.444433
1489881600000,13342.41135
1489968000000,13322.078017
1490054400000,13316.693067
1490140800000,13326.485417
1490227200000,13327.277767
1490313600000,13324.985417
1490400000000,13322.0264
1490486400000,13319.07525
1490572800000,13308.408583
1490659200000,13311.07525
1490745600000,13313.693067
1490832000000,13314.859733
1490918400000,13320.0264
1491004800000,13322.985417
1491091200000,13329.148883
1491177600000,13329.410567
1491264000000,13326.8098
1491350400000,13320.81875
1491436800000,13327.81875
1491523200000,13319.31875
1491609600000,13322.277767
1491696000000,13325.244683
1491782400000,13296.384321
1491868800000,13288.57525
1491955200000,13279.347467
1492041600000,13265.847467
1492128000000,13266.135333
1492214400000,13272.014133
1492300800000,13272.666667
1492387200000,13285.847467
1492473600000,13283.135333
1492560000000,13303.790767
1492646400000,13322.985417
1492732800000,13323.6111
1492819200000,13320.652083
1492905600000,13311.790767
1492992000000,13304.847467
1493078400000,13250.912433
1493164800000,13280.029733
1493251200000,13305.347467
1493337600000,13320.908583
1493424000000,13329.777767
1493510400000,13335.044933
1493596800000,13332.178017
1493683200000,13315.31875
1493769600000,13308.0264
1493856000000,13322.359733
1493942400000,13326.31875
1494028800000,13329.277767
1494115200000,13326.985417
1494201600000,13310.923606
1494288000000,13340.485417
1494374400000,13351.41135
1494460800000,13353.0198
